hour,minute,second,brightness,elapsedSeconds,isSunset,isManualMode
15,26,0,100,32155,0,0
15,27,0,100,32939,0,0
15,28,0,100,32999,0,0
15,29,0,100,33059,0,0
15,30,0,100,33119,0,0
15,31,0,100,33179,0,0
15,32,0,100,33239,0,0
15,33,0,100,33299,0,0
15,34,0,100,33359,0,0
15,35,0,100,33419,0,0
15,36,0,100,33479,0,0
15,37,0,100,33539,0,0
15,38,0,100,33599,0,0
15,39,0,100,33659,0,0
15,40,0,100,33719,0,0
15,41,0,100,33779,0,0
15,42,0,100,33839,0,0
15,43,0,100,33899,0,0
15,44,0,100,33959,0,0
15,45,0,100,34019,0,0
15,46,0,100,34079,0,0
15,47,0,100,34139,0,0
15,48,0,100,34199,0,0
15,49,0,100,34259,0,0
15,50,0,100,34319,0,0
15,51,0,100,34379,0,0
15,52,0,100,34439,0,0
15,53,0,100,34499,0,0
15,54,0,100,34559,0,0
15,55,0,100,34619,0,0
15,56,0,100,34679,0,0
15,57,0,100,34739,0,0
15,58,0,100,34799,0,0
15,59,0,100,34859,0,0
16,0,0,100,34919,0,0
16,1,0,100,34979,0,0
16,2,0,100,35039,0,0
16,3,0,100,35099,0,0
16,4,0,100,35159,0,0
16,5,0,100,35219,0,0
16,6,0,100,35279,0,0
16,7,0,100,35339,0,0
16,8,0,100,35399,0,0
16,9,0,100,35459,0,0
16,10,0,100,35519,0,0
16,11,0,100,35579,0,0
16,12,0,100,35639,0,0
16,13,0,100,35699,0,0
16,14,0,100,35759,0,0
16,15,0,100,35819,0,0
16,16,0,100,35879,0,0
16,17,0,100,35939,0,0
16,18,0,100,35999,0,0
16,19,0,100,36059,0,0
16,20,0,100,36119,0,0
16,21,0,100,36179,0,0
16,22,0,100,36239,0,0
16,23,0,100,36299,0,0
16,24,0,100,36359,0,0
16,25,0,100,36419,0,0
16,26,0,100,36479,0,0
16,27,0,100,36539,0,0
16,28,0,100,36599,0,0
16,29,0,100,36659,0,0
16,30,0,100,36719,0,0
16,31,0,100,36779,0,0
16,32,0,100,36839,0,0
16,33,0,100,36899,0,0
16,34,0,100,36959,0,0
16,35,0,100,37019,0,0
16,36,0,100,37079,0,0
16,37,0,100,37139,0,0
16,38,0,100,37199,0,0
16,39,0,100,37259,0,0
16,40,0,100,37319,0,0
16,41,0,100,37379,0,0
16,42,0,100,37439,0,0
16,43,0,100,37499,0,0
16,44,0,100,37559,0,0
16,45,0,100,37619,0,0
16,46,0,100,37679,0,0
16,47,0,100,37739,0,0
16,48,0,100,37799,0,0
16,49,0,100,37859,0,0
16,50,0,100,37919,0,0
16,51,0,100,37979,0,0
16,52,0,100,38039,0,0
16,53,0,100,38099,0,0
16,54,0,100,38159,0,0
16,55,0,100,38219,0,0
16,56,0,100,38279,0,0
16,57,0,100,38339,0,0
16,58,0,100,38399,0,0
16,59,0,100,38459,0,0
17,0,0,100,38519,0,0
17,1,0,100,38579,0,0
17,2,0,100,38639,0,0
17,3,0,100,38699,0,0
17,4,0,100,38759,0,0
17,5,0,100,38819,0,0
17,6,0,100,38879,0,0
17,7,0,100,38939,0,0
17,8,0,100,38999,0,0
17,9,0,100,39059,0,0
17,10,0,100,39119,0,0
17,11,0,100,39179,0,0
17,12,0,100,39239,0,0
17,13,0,100,39299,0,0
17,14,0,100,39359,0,0
17,15,0,100,39419,0,0
17,16,0,100,39479,0,0
17,17,0,100,39539,0,0
17,18,0,100,39599,0,0
17,19,0,100,39659,0,0
17,20,0,100,39719,0,0
17,21,0,100,39779,0,0
17,22,0,100,39839,0,0
17,23,0,100,39899,0,0
17,24,0,100,39959,0,0
17,25,0,100,40019,0,0
17,26,0,100,40079,0,0
17,27,0,100,40139,0,0
17,28,0,100,40199,0,0
17,29,0,100,40259,0,0
17,30,0,100,40319,0,0
17,31,0,100,40379,0,0
17,32,0,100,40439,0,0
17,33,0,100,40499,0,0
17,34,0,100,40559,0,0
17,35,0,100,40619,0,0
17,36,0,100,40679,0,0
17,37,0,100,40739,0,0
17,38,0,100,40799,0,0
17,39,0,100,40859,0,0
17,40,0,100,40919,0,0
17,41,0,100,40979,0,0
17,42,0,100,41039,0,0
17,43,0,100,41099,0,0
17,44,0,100,41159,0,0
17,45,0,100,41219,0,0
17,46,0,100,41279,0,0
17,47,0,100,41339,0,0
17,48,0,100,41399,0,0
17,49,0,100,41459,0,0
17,50,0,100,41519,0,0
17,51,0,100,41579,0,0
17,52,0,100,41639,0,0
17,53,0,100,41699,0,0
17,54,0,100,41759,0,0
17,55,0,100,41819,0,0
17,56,0,100,41879,0,0
17,57,0,100,41939,0,0
17,58,0,100,41999,0,0
17,59,0,100,42059,0,0
18,0,0,100,42119,0,0
18,1,0,100,42179,0,0
18,2,0,100,42239,0,0
18,3,0,100,42299,0,0
18,4,0,100,42359,0,0
18,5,0,100,42419,0,0
18,6,0,100,42479,0,0
18,7,0,100,42539,0,0
18,8,0,100,42599,0,0
18,9,0,100,42659,0,0
18,10,0,100,42719,0,0
18,11,0,100,42779,0,0
18,12,0,100,42839,0,0
18,13,0,100,42899,0,0
18,14,0,100,42959,0,0
18,15,0,100,43019,0,0
18,16,0,100,43079,0,0
18,17,0,100,43139,0,0
18,18,0,100,43199,0,0
18,19,0,100,43259,0,0
18,20,0,100,43319,0,0
18,21,0,100,43379,0,0
18,22,0,100,43439,0,0
18,23,0,100,43499,0,0
18,24,0,100,43559,0,0
18,25,0,100,43619,0,0
18,26,0,100,43679,0,0
18,27,0,100,43739,0,0
18,28,0,100,43799,0,0
18,29,0,100,43859,0,0
18,30,0,100,43919,0,0
18,31,0,100,43979,0,0
18,32,0,100,44039,0,0
18,33,0,100,44099,0,0
18,34,0,100,44159,0,0
18,35,0,100,44219,0,0
18,36,0,100,44279,0,0
18,37,0,100,44339,0,0
18,38,0,100,44399,0,0
18,39,0,100,44459,0,0
18,40,0,100,44519,0,0
18,41,0,100,44579,0,0
18,42,0,100,44639,0,0
18,43,0,100,44699,0,0
18,44,0,100,44759,0,0
18,45,0,100,44819,0,0
18,46,0,100,44879,0,0
18,47,0,100,44939,0,0
18,48,0,100,44999,0,0
18,49,0,100,45059,0,0
18,50,0,100,45119,0,0
18,51,0,100,45179,0,0
18,52,0,100,45239,0,0
18,53,0,100,45299,0,0
18,54,0,100,45189,0,0
18,55,0,100,45419,0,0
18,56,0,100,45479,0,0
18,57,0,100,45539,0,0
18,58,0,100,45599,0,0
18,59,0,100,45659,0,0
19,0,0,100,45719,0,0
19,1,0,100,45779,0,0
19,2,0,100,45839,0,0
19,3,0,100,45899,0,0
19,4,0,100,45959,0,0
19,5,0,100,46019,0,0
19,6,0,100,46079,0,0
19,7,0,100,46139,0,0
19,8,0,100,46199,0,0
19,9,0,100,46259,0,0
19,10,0,100,46319,0,0
19,11,0,100,46379,0,0
19,12,0,100,46439,0,0
19,13,0,100,46499,0,0
19,14,0,100,46559,0,0
19,15,0,100,46619,0,0
19,16,0,100,46679,0,0
19,17,0,100,46739,0,0
19,18,0,100,46799,0,0
19,19,0,100,46859,0,0
19,20,0,100,46919,0,0
19,21,0,100,46979,0,0
19,22,0,100,47039,0,0
19,23,0,100,47099,0,0
19,24,0,100,47159,0,0
19,25,0,100,47219,0,0
19,26,0,100,47279,0,0
19,27,0,100,47339,0,0
19,28,0,100,47399,0,0
19,29,0,100,47459,0,0
19,30,0,100,47519,0,0
19,31,0,100,47579,0,0
19,32,0,100,47639,0,0
19,33,0,100,47699,0,0
19,34,0,100,47759,0,0
19,35,0,100,47819,0,0
19,36,0,100,47879,0,0
19,37,0,100,47939,0,0
19,38,0,100,47999,0,0
19,39,0,100,48059,0,0
19,40,0,100,48119,0,0
19,41,0,100,48179,0,0
19,42,0,100,48239,0,0
19,43,0,100,48299,0,0
19,44,0,100,48359,0,0
19,45,0,100,48419,0,0
19,46,0,100,48479,0,0
19,47,0,100,48539,0,0
19,48,0,100,48599,0,0
19,49,0,100,48659,0,0
19,50,0,100,48719,0,0
19,51,0,100,48779,0,0
19,52,0,100,48839,0,0
19,53,0,100,48899,0,0
19,54,0,100,48959,0,0
19,55,0,100,49019,0,0
19,56,0,100,49079,0,0
19,57,0,100,49139,0,0
19,58,0,100,49199,0,0
19,59,0,100,49259,0,0
20,0,0,100,49319,0,0
20,1,0,100,49379,0,0
20,2,0,100,49439,0,0
20,3,0,100,49499,0,0
20,4,0,100,49559,0,0
20,5,0,100,49619,0,0
20,6,0,100,49679,0,0
20,7,0,100,49739,0,0
20,8,0,100,49799,0,0
20,9,0,100,49859,0,0
20,10,0,100,49919,0,0
20,11,0,100,49979,0,0
20,12,0,100,50039,0,0
20,13,0,100,50099,0,0
20,14,0,100,50159,0,0
20,15,0,100,50219,0,0
20,16,0,100,50279,0,0
20,17,0,100,50339,0,0
20,18,0,100,50399,0,0
20,19,0,100,50459,0,0
20,20,0,100,50519,0,0
20,21,0,100,50579,0,0
20,22,0,100,50639,0,0
20,23,0,100,50699,0,0
20,24,0,100,50759,0,0
20,25,0,100,50819,0,0
20,26,0,100,50879,0,0
20,27,0,100,50939,0,0
20,28,0,100,50999,0,0
20,29,0,100,51059,0,0
20,30,0,100,51119,0,0
20,31,0,100,51179,0,0
20,32,0,100,51239,0,0
20,33,0,100,51299,0,0
20,34,0,100,51359,0,0
20,35,0,100,51419,0,0
20,36,0,100,51479,0,0
20,37,0,100,51539,0,0
20,38,0,100,51599,0,0
20,39,0,100,51659,0,0
20,40,0,100,51719,0,0
20,41,0,100,51779,0,0
20,42,0,100,51839,0,0
20,43,0,100,51899,0,0
20,44,0,100,51959,0,0
20,45,0,100,52019,0,0
20,46,0,100,52079,0,0
20,47,0,100,52139,0,0
20,48,0,100,52199,0,0
20,49,0,100,52259,0,0
20,50,0,100,52319,0,0
20,51,0,100,52379,0,0
20,52,0,100,52439,0,0
20,53,0,100,52499,0,0
20,54,0,100,52559,0,0
20,55,0,100,52619,0,0
20,56,0,100,52679,0,0
20,57,0,100,52739,0,0
20,58,0,100,52799,0,0
20,59,0,100,52859,0,0
21,0,0,100,52919,0,0
21,1,0,100,52979,0,0
21,2,0,100,53039,0,0
21,3,0,100,53099,0,0
21,4,0,100,53159,0,0
21,5,0,100,53219,0,0
21,6,0,100,53279,0,0
21,7,0,100,53339,0,0
21,8,0,100,53399,0,0
21,9,0,100,53459,0,0
21,10,0,100,53519,0,0
21,11,0,100,53579,0,0
21,12,0,100,53639,0,0
21,13,0,100,53699,0,0
21,14,0,100,53759,0,0
21,15,0,100,53819,0,0
21,16,0,100,53879,0,0
21,17,0,100,53939,0,0
21,18,0,100,53999,0,0
21,19,0,100,54059,0,0
21,20,0,100,54119,0,0
21,21,0,100,54179,0,0
21,22,0,100,54239,0,0
21,23,0,100,54299,0,0
21,24,0,100,54359,0,0
21,25,0,100,54419,0,0
21,26,0,100,54479,0,0
21,27,0,100,54539,0,0
21,28,0,100,54599,0,0
21,29,0,100,54659,0,0
21,30,0,100,54719,0,0
21,31,0,100,54780,0,0
21,32,0,100,54839,0,0
21,33,0,100,54899,0,0
21,34,0,100,54959,0,0
21,35,0,100,55019,0,0
21,36,0,100,55079,0,0
21,37,0,100,55139,0,0
21,38,0,100,55200,0,0
21,39,0,100,55259,0,0
21,40,0,100,55319,0,0
21,41,0,100,55379,0,0
21,42,0,98,59,1,0
21,43,0,96,119,1,0
21,44,0,95,179,1,0
21,45,0,93,239,1,0
21,46,0,92,299,1,0
21,47,0,90,359,1,0
21,48,0,89,419,1,0
21,49,0,87,479,1,0
21,50,0,86,539,1,0
21,51,0,84,599,1,0
21,52,0,83,659,1,0
21,53,0,81,719,1,0
21,54,0,79,779,1,0
21,55,0,78,839,1,0
21,56,0,76,899,1,0
21,57,0,75,959,1,0
21,58,0,73,1019,1,0
21,59,0,72,1079,1,0
22,0,0,70,1139,1,0
22,1,0,69,1199,1,0
22,2,0,67,1259,1,0
22,3,0,66,1319,1,0
22,4,0,64,1379,1,0
22,5,0,62,1439,1,0
22,6,0,61,1499,1,0
22,7,0,59,1559,1,0
22,8,0,58,1619,1,0
22,9,0,56,1679,1,0
22,10,0,55,1739,1,0
22,11,0,53,1799,1,0
22,12,0,52,1859,1,0
22,13,0,50,1919,1,0
22,14,0,49,1979,1,0
22,15,0,47,2039,1,0
22,16,0,45,2099,1,0
22,17,0,44,2159,1,0
22,18,0,42,2219,1,0
22,19,0,41,2279,1,0
22,20,0,39,2339,1,0
22,21,0,38,2399,1,0
22,22,0,36,2459,1,0
22,23,0,35,2519,1,0
22,24,0,33,2579,1,0
22,25,0,32,2639,1,0
22,26,0,30,2699,1,0
22,27,0,28,2759,1,0
22,28,0,27,2819,1,0
22,29,0,25,2879,1,0
22,30,0,24,2939,1,0
22,31,0,22,2999,1,0
22,32,0,21,3059,1,0
22,33,0,19,3119,1,0
22,34,0,18,3179,1,0
22,35,0,16,3239,1,0
22,36,0,15,3299,1,0
22,37,0,13,3359,1,0
22,38,0,11,3419,1,0
22,39,0,10,3479,1,0
22,40,0,8,3539,1,0
22,41,0,7,3599,1,0
22,42,0,7,3659,1,0
22,43,0,7,3719,1,0
22,44,0,7,3779,1,0
22,45,0,7,3839,1,0
22,46,0,7,3899,1,0
22,47,0,7,3959,1,0
22,48,0,7,4019,1,0
22,49,0,7,4079,1,0
22,50,0,7,4139,1,0
22,51,0,7,4199,1,0
22,52,0,7,4259,1,0
22,53,0,7,4319,1,0
22,54,0,7,4379,1,0
22,55,0,7,4439,1,0
22,56,0,7,4499,1,0
22,57,0,7,4559,1,0
22,58,0,7,4619,1,0
22,59,0,7,4679,1,0
23,0,0,7,4739,1,0
23,1,0,7,4799,1,0
23,2,0,7,4859,1,0
23,3,0,7,4919,1,0
23,4,0,7,4979,1,0
23,5,0,7,5039,1,0
23,6,0,7,5099,1,0
23,7,0,7,5159,1,0
23,8,0,7,5219,1,0
23,9,0,7,5279,1,0
23,10,0,7,5339,1,0
23,11,0,7,5399,1,0
23,12,0,7,5459,1,0
23,13,0,7,5519,1,0
23,14,0,7,5579,1,0
23,15,0,7,5639,1,0
23,16,0,7,5699,1,0
23,17,0,7,5759,1,0
23,18,0,7,5819,1,0
23,19,0,7,5879,1,0
23,20,0,7,5939,1,0
23,21,0,7,5999,1,0
23,22,0,7,6059,1,0
23,23,0,7,6119,1,0
23,24,0,7,6179,1,0
23,25,0,7,6239,1,0
23,26,0,7,6299,1,0
23,27,0,7,6359,1,0
23,28,0,7,6419,1,0
23,29,0,7,6479,1,0
23,30,0,7,6539,1,0
23,31,0,7,6599,1,0
23,32,0,7,6659,1,0
23,33,0,7,6719,1,0
23,34,0,7,6779,1,0
23,35,0,7,6839,1,0
23,36,0,7,6899,1,0
23,37,0,7,6959,1,0
23,38,0,7,7019,1,0
23,39,0,7,7079,1,0
23,40,0,7,7139,1,0
23,41,0,7,7199,1,0
23,42,0,7,7259,1,0
23,43,0,7,7319,1,0
23,44,0,7,7379,1,0
23,45,0,7,7439,1,0
23,46,0,7,7499,1,0
23,47,0,7,7559,1,0
23,48,0,7,7619,1,0
23,49,0,7,7679,1,0
23,50,0,7,7739,1,0
23,51,0,7,7799,1,0
23,52,0,7,7859,1,0
23,53,0,7,7919,1,0
23,54,0,7,7979,1,0
23,55,0,7,8039,1,0
23,56,0,7,8099,1,0
23,57,0,7,8159,1,0
23,58,0,7,8219,1,0
23,59,0,7,8279,1,0
0,0,0,7,8339,1,0
0,1,0,7,8399,1,0
0,2,0,7,8459,1,0
0,3,0,7,8519,1,0
0,4,0,7,8579,1,0
0,5,0,7,8639,1,0
0,6,0,7,8699,1,0
0,7,0,7,8759,1,0
0,8,0,7,8819,1,0
0,9,0,7,8879,1,0
0,10,0,7,8939,1,0
0,11,0,7,8999,1,0
0,12,0,7,9059,1,0
0,13,0,7,9119,1,0
0,14,0,7,9179,1,0
0,15,0,7,9239,1,0
0,16,0,7,9299,1,0
0,17,0,7,9359,1,0
0,18,0,7,9419,1,0
0,19,0,7,9479,1,0
0,20,0,7,9539,1,0
0,21,0,7,9599,1,0
0,22,0,7,9659,1,0
0,23,0,7,9719,1,0
0,24,0,7,9779,1,0
0,25,0,7,9839,1,0
0,26,0,7,9899,1,0
0,27,0,7,9959,1,0
0,28,0,7,10019,1,0
0,29,0,7,10079,1,0
0,30,0,7,10139,1,0
0,31,0,7,10199,1,0
0,32,0,7,10259,1,0
0,33,0,7,10319,1,0
0,34,0,7,10379,1,0
0,35,0,7,10439,1,0
0,36,0,7,10499,1,0
0,37,0,7,10559,1,0
0,38,0,7,10619,1,0
0,39,0,7,10679,1,0
0,40,0,7,10739,1,0
0,41,0,7,10799,1,0
0,42,0,7,10859,1,0
0,43,0,7,10919,1,0
0,44,0,7,10979,1,0
0,45,0,7,11039,1,0
0,46,0,7,11099,1,0
0,47,0,7,11159,1,0
0,48,0,7,11219,1,0
0,49,0,7,11279,1,0
0,50,0,7,11339,1,0
0,51,0,7,11399,1,0
0,52,0,7,11459,1,0
0,53,0,7,11519,1,0
0,54,0,7,11579,1,0
0,55,0,7,11639,1,0
0,56,0,7,11699,1,0
0,57,0,7,11759,1,0
0,58,0,7,11819,1,0
0,59,0,7,11879,1,0
1,0,0,7,11939,1,0
1,1,0,7,11999,1,0
1,2,0,7,12059,1,0
1,3,0,7,12120,1,0
1,4,0,7,12179,1,0
1,5,0,7,12239,1,0
1,6,0,7,12299,1,0
1,7,0,7,12359,1,0
1,8,0,7,12419,1,0
1,9,0,7,12479,1,0
1,10,0,7,12539,1,0
1,11,0,7,12599,1,0
1,12,0,7,12659,1,0
1,13,0,7,12719,1,0
1,14,0,7,12779,1,0
1,15,0,7,12839,1,0
1,16,0,7,12899,1,0
1,17,0,7,12959,1,0
1,18,0,7,13019,1,0
1,19,0,7,13079,1,0
1,20,0,7,13139,1,0
1,21,0,7,13199,1,0
1,22,0,7,13259,1,0
1,23,0,7,13319,1,0
1,24,0,7,13379,1,0
1,25,0,7,13439,1,0
1,26,0,7,13499,1,0
1,27,0,7,13559,1,0
1,28,0,7,13619,1,0
1,29,0,7,13679,1,0
1,30,0,7,13739,1,0
1,31,0,7,13799,1,0
1,32,0,7,13859,1,0
1,33,0,7,13919,1,0
1,34,0,7,13979,1,0
1,35,0,7,14039,1,0
1,36,0,7,14099,1,0
1,37,0,7,14159,1,0
1,38,0,7,14219,1,0
1,39,0,7,14279,1,0
1,40,0,7,14339,1,0
1,41,0,7,14399,1,0
1,42,0,7,14459,1,0
1,43,0,7,14519,1,0
1,44,0,7,14579,1,0
1,45,0,7,14639,1,0
1,46,0,7,14699,1,0
1,47,0,7,14759,1,0
1,48,0,7,14819,1,0
1,49,0,7,14879,1,0
1,50,0,7,14939,1,0
1,51,0,7,14999,1,0
1,52,0,7,15059,1,0
1,53,0,7,15119,1,0
1,54,0,7,15179,1,0
1,55,0,7,15239,1,0
1,56,0,7,15299,1,0
1,57,0,7,15359,1,0
1,58,0,7,15419,1,0
1,59,0,7,15479,1,0
2,0,0,7,15539,1,0
2,1,0,7,15599,1,0
2,2,0,7,15659,1,0
2,3,0,7,15719,1,0
2,4,0,7,15779,1,0
2,5,0,7,15839,1,0
2,6,0,7,15899,1,0
2,7,0,7,15959,1,0
2,8,0,7,16019,1,0
2,9,0,7,16079,1,0
2,10,0,7,16139,1,0
2,11,0,7,16199,1,0
2,12,0,7,16259,1,0
2,13,0,7,16319,1,0
2,14,0,7,16379,1,0
2,15,0,7,16439,1,0
2,16,0,7,16499,1,0
2,17,0,7,16559,1,0
2,18,0,7,16619,1,0
2,19,0,7,16679,1,0
2,20,0,7,16739,1,0
2,21,0,7,16799,1,0
2,22,0,7,16859,1,0
2,23,0,7,16919,1,0
2,24,0,7,16979,1,0
2,25,0,7,17039,1,0
2,26,0,7,17099,1,0
2,27,0,7,17159,1,0
2,28,0,7,17219,1,0
2,29,0,7,17279,1,0
2,30,0,7,17339,1,0
2,31,0,7,17399,1,0
2,32,0,7,17459,1,0
2,33,0,7,17519,1,0
2,34,0,7,17579,1,0
2,35,0,7,17639,1,0
2,36,0,7,17699,1,0
2,37,0,7,17759,1,0
2,38,0,7,17819,1,0
2,39,0,7,17879,1,0
2,40,0,7,17939,1,0
2,41,0,7,17999,1,0
2,42,0,7,18059,1,0
2,43,0,7,18119,1,0
2,44,0,7,18179,1,0
2,45,0,7,18239,1,0
2,46,0,7,18299,1,0
2,47,0,7,18359,1,0
2,48,0,7,18419,1,0
2,49,0,7,18479,1,0
2,50,0,7,18539,1,0
2,51,0,7,18599,1,0
2,52,0,7,18659,1,0
2,53,0,7,18719,1,0
2,54,0,7,18779,1,0
2,55,0,7,18839,1,0
2,56,0,7,18899,1,0
2,57,0,7,18959,1,0
2,58,0,7,19019,1,0
2,59,0,7,19079,1,0
3,0,0,7,19139,1,0
3,1,0,7,19199,1,0
3,2,0,7,19259,1,0
3,3,0,7,19319,1,0
3,4,0,7,19379,1,0
3,5,0,7,19439,1,0
3,6,0,7,19499,1,0
3,7,0,7,19559,1,0
3,8,0,7,19619,1,0
3,9,0,7,19679,1,0
3,10,0,7,19740,1,0
3,11,0,7,19799,1,0
3,12,0,7,19859,1,0
3,13,0,7,19919,1,0
3,14,0,7,19979,1,0
3,15,0,7,20039,1,0
3,16,0,7,20099,1,0
3,17,0,7,20159,1,0
3,18,0,7,20219,1,0
3,19,0,7,20279,1,0
3,20,0,7,20339,1,0
3,21,0,7,20399,1,0
3,22,0,7,20459,1,0
3,23,0,7,20519,1,0
3,24,0,7,20579,1,0
3,25,0,7,20639,1,0
3,26,0,7,20699,1,0
3,27,0,7,20759,1,0
3,28,0,7,20819,1,0
3,29,0,7,20879,1,0
3,30,0,7,20939,1,0
3,31,0,7,20999,1,0
3,32,0,7,21059,1,0
3,33,0,7,21119,1,0
3,34,0,7,21179,1,0
3,35,0,7,21239,1,0
3,36,0,7,21299,1,0
3,37,0,7,21359,1,0
3,38,0,7,21419,1,0
3,39,0,7,21479,1,0
3,40,0,7,21539,1,0
3,41,0,7,21599,1,0
3,42,0,7,21659,1,0
3,43,0,7,21719,1,0
3,44,0,7,21779,1,0
3,45,0,7,21839,1,0
3,46,0,7,21899,1,0
3,47,0,7,21959,1,0
3,48,0,7,22019,1,0
3,49,0,7,22079,1,0
3,50,0,7,22139,1,0
3,51,0,7,22199,1,0
3,52,0,7,22259,1,0
3,53,0,7,22319,1,0
3,54,0,7,22379,1,0
3,55,0,7,22439,1,0
3,56,0,7,22499,1,0
3,57,0,7,22559,1,0
3,58,0,7,22619,1,0
3,59,0,7,22679,1,0
4,0,0,7,22739,1,0
4,1,0,7,22799,1,0
4,2,0,7,22859,1,0
4,3,0,7,22919,1,0
4,4,0,7,22979,1,0
4,5,0,7,23039,1,0
4,6,0,7,23099,1,0
4,7,0,7,23159,1,0
4,8,0,7,23219,1,0
4,9,0,7,23279,1,0
4,10,0,7,23339,1,0
4,11,0,7,23399,1,0
4,12,0,7,23459,1,0
4,13,0,7,23519,1,0
4,14,0,7,23579,1,0
4,15,0,7,23639,1,0
4,16,0,7,23699,1,0
4,17,0,7,23759,1,0
4,18,0,7,23819,1,0
4,19,0,7,23879,1,0
4,20,0,7,23939,1,0
4,21,0,7,23999,1,0
4,22,0,7,24059,1,0
4,23,0,7,24119,1,0
4,24,0,7,24179,1,0
4,25,0,7,24239,1,0
4,26,0,7,24299,1,0
4,27,0,7,24359,1,0
4,28,0,7,24419,1,0
4,29,0,7,24479,1,0
4,30,0,7,24539,1,0
4,31,0,7,24599,1,0
4,32,0,7,24659,1,0
4,33,0,7,24719,1,0
4,34,0,7,24779,1,0
4,35,0,7,24839,1,0
4,36,0,7,24899,1,0
4,37,0,7,24959,1,0
4,38,0,7,25019,1,0
4,39,0,7,25079,1,0
4,40,0,7,25139,1,0
4,41,0,7,25199,1,0
4,42,0,7,25259,1,0
4,43,0,7,25319,1,0
4,44,0,7,25379,1,0
4,45,0,7,25439,1,0
4,46,0,7,25499,1,0
4,47,0,7,25559,1,0
4,48,0,7,25619,1,0
4,49,0,7,25679,1,0
4,50,0,7,25739,1,0
4,51,0,7,25799,1,0
4,52,0,7,25859,1,0
4,53,0,7,25919,1,0
4,54,0,7,25979,1,0
4,55,0,7,26039,1,0
4,56,0,7,26099,1,0
4,57,0,7,26159,1,0
4,58,0,7,26219,1,0
4,59,0,7,26279,1,0
5,0,0,7,26339,1,0
5,1,0,7,26399,1,0
5,2,0,7,26459,1,0
5,3,0,7,26519,1,0
5,4,0,7,26579,1,0
5,5,0,7,26639,1,0
5,6,0,7,26699,1,0
5,7,0,7,26759,1,0
5,8,0,7,26819,1,0
5,9,0,7,26879,1,0
5,10,0,7,26939,1,0
5,11,0,7,26999,1,0
5,12,0,7,27059,1,0
5,13,0,7,27119,1,0
5,14,0,7,27179,1,0
5,15,0,7,27239,1,0
5,16,0,7,27299,1,0
5,17,0,7,27359,1,0
5,18,0,7,27419,1,0
5,19,0,7,27479,1,0
5,20,0,7,27539,1,0
5,21,0,7,27599,1,0
5,22,0,7,27659,1,0
5,23,0,7,27719,1,0
5,24,0,7,27779,1,0
5,25,0,7,27839,1,0
5,26,0,7,27899,1,0
5,27,0,7,27959,1,0
5,28,0,7,28019,1,0
5,29,0,7,28079,1,0
5,30,0,7,28139,1,0
5,31,0,7,28199,1,0
5,32,0,7,28259,1,0
5,33,0,7,28319,1,0
5,34,0,7,28379,1,0
5,35,0,7,28439,1,0
5,36,0,7,28499,1,0
5,37,0,7,28559,1,0
5,38,0,7,28619,1,0
5,39,0,7,28679,1,0
5,40,0,7,28739,1,0
5,41,0,7,28799,1,0
5,42,0,7,28859,1,0
5,43,0,7,28919,1,0
5,44,0,7,28979,1,0
5,45,0,7,29039,1,0
5,46,0,7,29099,1,0
5,47,0,7,29159,1,0
5,48,0,7,29219,1,0
5,49,0,7,29279,1,0
5,50,0,7,29339,1,0
5,51,0,7,29399,1,0
5,52,0,7,29459,1,0
5,53,0,7,29519,1,0
5,54,0,7,29579,1,0
5,55,0,7,29639,1,0
5,56,0,7,29699,1,0
5,57,0,7,29759,1,0
5,58,0,7,29819,1,0
5,59,0,7,29879,1,0
6,0,0,7,29939,1,0
6,1,0,7,29999,1,0
6,2,0,7,30059,1,0
6,3,0,7,30119,1,0
6,4,0,7,30179,1,0
6,5,0,7,30239,1,0
6,6,0,7,30299,1,0
6,7,0,7,30359,1,0
6,8,0,7,30419,1,0
6,9,0,7,30479,1,0
6,10,0,7,30539,1,0
6,11,0,7,30599,1,0
6,12,0,7,30659,1,0
6,13,0,7,30719,1,0
6,14,0,7,30779,1,0
6,15,0,7,30839,1,0
6,16,0,7,30899,1,0
6,17,0,7,30959,1,0
6,18,0,7,31019,1,0
6,19,0,7,31079,1,0
6,20,0,8,59,0,0
6,21,0,10,119,0,0
6,22,0,11,179,0,0
6,23,0,13,239,0,0
6,24,0,15,299,0,0
6,25,0,16,359,0,0
6,26,0,18,419,0,0
6,27,0,19,479,0,0
6,28,0,21,539,0,0
6,29,0,22,599,0,0
6,30,0,24,659,0,0
6,31,0,25,719,0,0
6,32,0,27,779,0,0
6,33,0,28,839,0,0
6,34,0,30,899,0,0
6,35,0,31,959,0,0
6,36,0,33,1019,0,0
6,37,0,35,1079,0,0
6,38,0,36,1139,0,0
6,39,0,38,1199,0,0
6,40,0,39,1259,0,0
6,41,0,41,1319,0,0
6,42,0,42,1379,0,0
6,43,0,44,1439,0,0
6,44,0,45,1499,0,0
6,45,0,47,1559,0,0
6,46,0,48,1619,0,0
6,47,0,50,1679,0,0
6,48,0,52,1739,0,0
6,49,0,53,1799,0,0
6,50,0,55,1859,0,0
6,51,0,56,1919,0,0
6,52,0,58,1979,0,0
6,53,0,59,2039,0,0
6,54,0,61,2099,0,0
6,55,0,62,2159,0,0
6,56,0,64,2219,0,0
6,57,0,65,2279,0,0
6,58,0,67,2339,0,0
