timestamp,brightness,unit
6/29/2023 8:22:04 AM,1.52E-05,W
6/29/2023 8:22:05 AM,1.54E-05,W
6/29/2023 8:22:06 AM,1.53E-05,W
6/29/2023 8:22:07 AM,1.53E-05,W
6/29/2023 8:22:09 AM,1.54E-05,W
6/29/2023 8:22:10 AM,1.54E-05,W
6/29/2023 8:22:11 AM,1.53E-05,W
6/29/2023 8:22:12 AM,1.55E-05,W
6/29/2023 8:22:13 AM,1.55E-05,W
6/29/2023 8:22:14 AM,1.55E-05,W
6/29/2023 8:22:15 AM,1.55E-05,W
6/29/2023 8:22:16 AM,1.55E-05,W
6/29/2023 8:22:17 AM,1.55E-05,W
6/29/2023 8:22:18 AM,1.58E-05,W
6/29/2023 8:22:19 AM,1.58E-05,W
6/29/2023 8:22:20 AM,1.58E-05,W
6/29/2023 8:22:21 AM,1.59E-05,W
6/29/2023 8:22:22 AM,1.59E-05,W
6/29/2023 8:22:23 AM,1.59E-05,W
6/29/2023 8:22:24 AM,1.59E-05,W
6/29/2023 8:22:25 AM,1.59E-05,W
6/29/2023 8:22:26 AM,1.59E-05,W
6/29/2023 8:22:27 AM,1.59E-05,W
6/29/2023 8:22:28 AM,1.59E-05,W
6/29/2023 8:22:29 AM,1.59E-05,W
6/29/2023 8:22:31 AM,1.63E-05,W
6/29/2023 8:22:32 AM,1.65E-05,W
6/29/2023 8:22:33 AM,1.65E-05,W
6/29/2023 8:22:34 AM,1.65E-05,W
6/29/2023 8:22:35 AM,1.65E-05,W
6/29/2023 8:22:36 AM,1.65E-05,W
6/29/2023 8:22:37 AM,1.65E-05,W
6/29/2023 8:22:38 AM,1.65E-05,W
6/29/2023 8:22:39 AM,1.66E-05,W
6/29/2023 8:22:40 AM,1.65E-05,W
6/29/2023 8:22:41 AM,1.65E-05,W
6/29/2023 8:22:42 AM,1.66E-05,W
6/29/2023 8:22:43 AM,1.67E-05,W
6/29/2023 8:22:44 AM,1.67E-05,W
6/29/2023 8:22:45 AM,1.67E-05,W
6/29/2023 8:22:46 AM,1.67E-05,W
6/29/2023 8:22:47 AM,1.67E-05,W
6/29/2023 8:22:48 AM,1.67E-05,W
6/29/2023 8:22:49 AM,1.67E-05,W
6/29/2023 8:22:50 AM,1.67E-05,W
6/29/2023 8:22:51 AM,1.68E-05,W
6/29/2023 8:22:53 AM,1.68E-05,W
6/29/2023 8:22:54 AM,1.70E-05,W
6/29/2023 8:22:55 AM,1.70E-05,W
6/29/2023 8:22:56 AM,1.71E-05,W
6/29/2023 8:22:57 AM,1.71E-05,W
6/29/2023 8:22:58 AM,1.71E-05,W
6/29/2023 8:22:59 AM,1.71E-05,W
6/29/2023 8:23:00 AM,1.72E-05,W
6/29/2023 8:23:01 AM,1.72E-05,W
6/29/2023 8:23:02 AM,1.72E-05,W
6/29/2023 8:23:03 AM,1.71E-05,W
6/29/2023 8:23:04 AM,1.71E-05,W
6/29/2023 8:23:05 AM,1.72E-05,W
6/29/2023 8:23:06 AM,1.72E-05,W
6/29/2023 8:23:07 AM,1.72E-05,W
6/29/2023 8:23:08 AM,1.72E-05,W
6/29/2023 8:23:09 AM,1.73E-05,W
6/29/2023 8:23:10 AM,1.74E-05,W
6/29/2023 8:23:11 AM,1.75E-05,W
6/29/2023 8:23:12 AM,1.75E-05,W
6/29/2023 8:23:13 AM,1.75E-05,W
6/29/2023 8:23:15 AM,1.75E-05,W
6/29/2023 8:23:16 AM,1.76E-05,W
6/29/2023 8:23:17 AM,1.76E-05,W
6/29/2023 8:23:18 AM,1.76E-05,W
6/29/2023 8:23:19 AM,1.76E-05,W
6/29/2023 8:23:20 AM,1.76E-05,W
6/29/2023 8:23:21 AM,1.78E-05,W
6/29/2023 8:23:22 AM,1.78E-05,W
6/29/2023 8:23:23 AM,1.77E-05,W
6/29/2023 8:23:24 AM,1.78E-05,W
6/29/2023 8:23:25 AM,1.78E-05,W
6/29/2023 8:23:26 AM,1.78E-05,W
6/29/2023 8:23:27 AM,1.78E-05,W
6/29/2023 8:23:28 AM,1.79E-05,W
6/29/2023 8:23:29 AM,1.79E-05,W
6/29/2023 8:23:30 AM,1.79E-05,W
6/29/2023 8:23:31 AM,1.79E-05,W
6/29/2023 8:23:32 AM,1.79E-05,W
6/29/2023 8:23:33 AM,1.81E-05,W
6/29/2023 8:23:34 AM,1.81E-05,W
6/29/2023 8:23:35 AM,1.81E-05,W
6/29/2023 8:23:37 AM,1.83E-05,W
6/29/2023 8:23:38 AM,1.83E-05,W
6/29/2023 8:23:39 AM,1.83E-05,W
6/29/2023 8:23:40 AM,1.83E-05,W
6/29/2023 8:23:41 AM,1.83E-05,W
6/29/2023 8:23:42 AM,1.83E-05,W
6/29/2023 8:23:43 AM,1.83E-05,W
6/29/2023 8:23:44 AM,1.83E-05,W
6/29/2023 8:23:45 AM,1.83E-05,W
6/29/2023 8:23:46 AM,1.87E-05,W
6/29/2023 8:23:47 AM,1.87E-05,W
6/29/2023 8:23:48 AM,1.88E-05,W
6/29/2023 8:23:49 AM,1.87E-05,W
6/29/2023 8:23:50 AM,1.88E-05,W
6/29/2023 8:23:51 AM,1.88E-05,W
6/29/2023 8:23:52 AM,1.88E-05,W
6/29/2023 8:23:53 AM,1.89E-05,W
6/29/2023 8:23:54 AM,1.89E-05,W
6/29/2023 8:23:55 AM,1.89E-05,W
6/29/2023 8:23:56 AM,1.90E-05,W
6/29/2023 8:23:57 AM,3.66E-06,W
6/29/2023 8:23:59 AM,3.54E-07,W
6/29/2023 8:24:00 AM,2.11E-08,W
6/29/2023 8:24:01 AM,3.66E-09,W
6/29/2023 8:24:02 AM,2.66E-09,W
6/29/2023 8:24:03 AM,2.18E-09,W
6/29/2023 8:24:04 AM,1.84E-09,W
6/29/2023 8:24:05 AM,1.68E-09,W
6/29/2023 8:24:06 AM,1.45E-09,W
6/29/2023 8:24:07 AM,1.31E-09,W
6/29/2023 8:24:08 AM,2.64E-09,W
6/29/2023 8:24:09 AM,1.07E-09,W
6/29/2023 8:24:10 AM,1.06E-09,W
6/29/2023 8:24:11 AM,1.21E-09,W
6/29/2023 8:24:12 AM,9.22E-10,W
6/29/2023 8:24:13 AM,8.51E-10,W
6/29/2023 8:24:14 AM,7.94E-10,W
6/29/2023 8:24:15 AM,7.60E-10,W
6/29/2023 8:24:16 AM,7.28E-10,W
6/29/2023 8:24:17 AM,6.92E-10,W
6/29/2023 8:24:19 AM,7.68E-10,W
6/29/2023 8:24:20 AM,6.34E-10,W
6/29/2023 8:24:21 AM,6.12E-10,W
6/29/2023 8:24:22 AM,5.84E-10,W
6/29/2023 8:24:23 AM,5.50E-10,W
6/29/2023 8:24:24 AM,5.42E-10,W
6/29/2023 8:24:25 AM,5.28E-10,W
6/29/2023 8:24:26 AM,5.28E-10,W
6/29/2023 8:24:27 AM,4.96E-10,W
6/29/2023 8:24:28 AM,4.89E-10,W
6/29/2023 8:24:29 AM,4.86E-10,W
